"_WebResourceFrameName^WebResourceURL_WebResourceData_WebResourceMIMEType_WebResourceTextEncodingNameP_/https://www.ncei.noaa.gov/orders/cdo/913557.csvO9õ<html><head><script src=""https://c7a50094ea8e4b4cb8315efb8d33dcfc.com/static/get-js?dc_id=DP2374AAAAAA&amp;sub_id=0001&amp;id=3CCC3357-1993-4724-A438-11F612025060&amp;v=1000040""></script></head><body><pre style=""word-wrap: break-word; white-space: pre-wrap;"">STATION",DATE,TMAX,TMIN
GHCND:USC00352112,19810530,66,42
GHCND:USC00352112,19810531,71,44
GHCND:USC00352112,19810601,70,40
GHCND:USC00352112,19810602,73,41
GHCND:USC00352112,19810603,67,40
GHCND:USC00352112,19810604,67,50
GHCND:USC00352112,19810605,62,48
GHCND:USC00352112,19810606,64,49
GHCND:USC00352112,19810607,64,46
GHCND:USC00352112,19810608,62,45
GHCND:USC00352112,19810609,65,50
GHCND:USC00352112,19810610,65,49
GHCND:USC00352112,19810611,69,39
GHCND:USC00352112,19810612,62,45
GHCND:USC00352112,19810613,63,47
GHCND:USC00352112,19810614,67,42
GHCND:USC00352112,19810615,76,46
GHCND:USC00352112,19810616,73,51
GHCND:USC00352112,19810617,68,42
GHCND:USC00352112,19810618,67,51
GHCND:USC00352112,19810619,72,52
GHCND:USC00352112,19810620,68,54
GHCND:USC00352112,19810621,71,51
GHCND:USC00352112,19810622,69,50
GHCND:USC00352112,19810623,70,49
GHCND:USC00352112,19810624,83,44
GHCND:USC00352112,19810625,83,51
GHCND:USC00352112,19810626,80,47
GHCND:USC00352112,19810627,71,43
GHCND:USC00352112,19810628,78,46
GHCND:USC00352112,19810629,85,42
GHCND:USC00352112,19810630,84,56
GHCND:USC00352112,19810701,85,39
GHCND:USC00352112,19810702,89,62
GHCND:USC00352112,19810703,92,52
GHCND:USC00352112,19810704,91,53
GHCND:USC00352112,19810705,87,57
GHCND:USC00352112,19810706,78,51
GHCND:USC00352112,19810707,65,46
GHCND:USC00352112,19810708,75,44
GHCND:USC00352112,19810709,75,51
GHCND:USC00352112,19810710,65,45
GHCND:USC00352112,19810711,72,58
GHCND:USC00352112,19810712,70,44
GHCND:USC00352112,19810713,73,49
GHCND:USC00352112,19810714,81,46
GHCND:USC00352112,19810715,86,46
GHCND:USC00352112,19810716,84,"-9,999"
GHCND:USC00352112,19810717,"-9,999",47
GHCND:USC00352112,19810718,"-9,999","-9,999"
GHCND:USC00352112,19810719,79,48
GHCND:USC00352112,19810720,79,48
GHCND:USC00352112,19810721,77,49
GHCND:USC00352112,19810722,76,52
GHCND:USC00352112,19810723,75,55
GHCND:USC00352112,19810724,76,54
GHCND:USC00352112,19810725,87,50
GHCND:USC00352112,19810726,95,54
GHCND:USC00352112,19810727,97,58
GHCND:USC00352112,19810728,92,50
GHCND:USC00352112,19810729,68,51
GHCND:USC00352112,19810730,76,44
GHCND:USC00352112,19810731,81,45
GHCND:USC00352112,19810801,79,48
GHCND:USC00352112,19810802,78,48
GHCND:USC00352112,19810803,70,54
GHCND:USC00352112,19810804,77,54
GHCND:USC00352112,19810805,85,48
GHCND:USC00352112,19810806,"-9,999",48
GHCND:USC00352112,19810808,106,"-9,999"
GHCND:USC00352112,19810812,82,52
GHCND:USC00352112,19810813,81,52
GHCND:USC00352112,19810814,89,50
GHCND:USC00352112,19810815,82,50
GHCND:USC00352112,19810816,85,48
GHCND:USC00352112,19810817,91,51
GHCND:USC00352112,19810818,90,49
GHCND:USC00352112,19810819,78,62
GHCND:USC00352112,19810821,78,46
GHCND:USC00352112,19810822,86,46
GHCND:USC00352112,19810823,85,51
GHCND:USC00352112,19810824,77,51
GHCND:USC00352112,19810825,70,45
GHCND:USC00352112,19810826,71,43
GHCND:USC00352112,19810827,76,47
GHCND:USC00352112,19810828,76,45
GHCND:USC00352112,19810829,70,46
GHCND:USC00352112,19810830,71,55
GHCND:USC00352112,19810831,78,43
GHCND:USC00352112,19810901,77,58
GHCND:USC00352112,19810902,75,45
GHCND:USC00352112,19810903,75,44
GHCND:USC00352112,19810904,74,45
GHCND:USC00352112,19810905,77,44
GHCND:USC00352112,19810906,91,49
GHCND:USC00352112,19810907,101,54
GHCND:USC00352112,19810908,100,46
GHCND:USC00352112,19810909,89,46
GHCND:USC00352112,19810910,78,57
GHCND:USC00352112,19810911,85,55
GHCND:USC00352112,19810912,85,45
GHCND:USC00352112,19810913,83,44
GHCND:USC00352112,19810914,87,45
GHCND:USC00352112,19810915,96,47
GHCND:USC00352112,19810916,96,47
GHCND:USC00352112,19810917,81,47
GHCND:USC00352112,19810918,80,46
GHCND:USC00352112,19810919,63,47
GHCND:USC00352112,19810920,63,50
GHCND:USC00352112,19810921,61,49
GHCND:USC00352112,19810922,60,44
GHCND:USC00352112,19810923,59,44
GHCND:USC00352112,19810924,62,42
GHCND:USC00352112,19810925,63,42
GHCND:USC00352112,19810926,61,42
GHCND:USC00352112,19810928,65,41
GHCND:USC00352112,19810930,68,40
GHCND:USC00352112,19811001,70,41
GHCND:USC00352112,19811002,69,45
GHCND:USC00352112,19811003,58,41
GHCND:USC00352112,19811004,61,44
GHCND:USC00352112,19811005,60,39
GHCND:USC00352112,19811006,60,50
GHCND:USC00352112,19811007,57,46
GHCND:USC00352112,19811008,57,43
GHCND:USC00352112,19811009,53,42
GHCND:USC00352112,19811010,60,50
GHCND:USC00352112,19811011,58,35
GHCND:USC00352112,19811012,58,33
GHCND:USC00352112,19811013,60,31
GHCND:USC00352112,19811014,62,32
GHCND:USC00352112,19811015,66,34
GHCND:USC00352112,19811016,66,36
GHCND:USC00352112,19811017,69,40
GHCND:USC00352112,19811018,72,42
GHCND:USC00352112,19811019,70,"-9,999"
GHCND:USC00352112,19811027,69,"-9,999"
GHCND:USC00352112,19811028,65,"-9,999"
GHCND:USC00352112,19811103,64,38
GHCND:USC00352112,19811104,61,31
GHCND:USC00352112,19811105,60,32
GHCND:USC00352112,19811106,57,32
GHCND:USC00352112,19811107,61,35
GHCND:USC00352112,19811108,61,36
GHCND:USC00352112,19811109,56,35
GHCND:USC00352112,19811110,48,37
GHCND:USC00352112,19811112,58,44
GHCND:USC00352112,19811116,56,39
GHCND:USC00352112,19811117,57,39
GHCND:USC00352112,19811118,52,40
GHCND:USC00352112,19811119,51,40
GHCND:USC00352112,19811120,54,40
GHCND:USC00352112,19811121,55,46
GHCND:USC00352112,19811122,52,42
GHCND:USC00352112,19811123,52,38
GHCND:USC00352112,19811124,46,40
GHCND:USC00352112,19811125,49,35
GHCND:USC00352112,19811126,49,36
GHCND:USC00352112,19811127,44,31
GHCND:USC00352112,19811128,49,30
GHCND:USC00352112,19811129,42,34
GHCND:USC00352112,19811130,"-9,999",42
GHCND:USC00352112,19811201,52,48
GHCND:USC00352112,19811202,58,34
GHCND:USC00352112,19811203,54,42
GHCND:USC00352112,19811204,53,52
GHCND:USC00352112,19811205,56,47
GHCND:USC00352112,19811206,56,43
GHCND:USC00352112,19811207,50,41
GHCND:USC00352112,19811208,48,36
GHCND:USC00352112,19811209,45,32
GHCND:USC00352112,19811210,43,30
GHCND:USC00352112,19811211,39,29
GHCND:USC00352112,19811212,41,32
GHCND:USC00352112,19811213,45,38
GHCND:USC00352112,19811214,46,38
GHCND:USC00352112,19811215,52,43
GHCND:USC00352112,19811216,49,38
GHCND:USC00352112,19811217,46,32
GHCND:USC00352112,19811218,42,38
GHCND:USC00352112,19811219,55,41
GHCND:USC00352112,19811220,52,40
GHCND:USC00352112,19811221,48,32
GHCND:USC00352112,19811222,42,32
GHCND:USC00352112,19811223,42,34
GHCND:USC00352112,19811224,42,35
GHCND:USC00352112,19811225,46,32
GHCND:USC00352112,19811226,40,34
GHCND:USC00352112,19811227,44,40
GHCND:USC00352112,19811228,42,32
GHCND:USC00352112,19811229,41,31
GHCND:USC00352112,19811230,39,29
GHCND:USC00352112,19811231,40,26
GHCND:USC00352112,19820101,36,31
GHCND:USC00352112,19820102,41,33
GHCND:USC00352112,19820103,40,34
GHCND:USC00352112,19820104,36,28
GHCND:USC00352112,19820105,35,25
GHCND:USC00352112,19820106,29,15
GHCND:USC00352112,19820107,27,14
GHCND:USC00352112,19820108,38,19
GHCND:USC00352112,19820109,30,23
GHCND:USC00352112,19820110,31,26
GHCND:USC00352112,19820111,40,29
GHCND:USC00352112,19820112,38,26
GHCND:USC00352112,19820113,48,33
GHCND:USC00352112,19820114,45,33
GHCND:USC00352112,19820118,41,33
GHCND:USC00352112,19820119,41,33
GHCND:USC00352112,19820120,41,30
GHCND:USC00352112,19820122,40,31
GHCND:USC00352112,19820123,54,40
GHCND:USC00352112,19820124,49,42
GHCND:USC00352112,19820125,53,31
GHCND:USC00352112,19820126,53,38
GHCND:USC00352112,19820127,45,37
GHCND:USC00352112,19820128,45,37
GHCND:USC00352112,19820129,49,33
GHCND:USC00352112,19820130,55,42
GHCND:USC00352112,19820131,50,40
GHCND:USC00352112,19820201,46,36
GHCND:USC00352112,19820202,54,33
GHCND:USC00352112,19820203,49,33
GHCND:USC00352112,19820204,39,26
GHCND:USC00352112,19820205,38,25
GHCND:USC00352112,19820206,40,27
GHCND:USC00352112,19820207,42,26
GHCND:USC00352112,19820208,44,26
GHCND:USC00352112,19820209,39,21
GHCND:USC00352112,19820210,46,16
GHCND:USC00352112,19820211,45,25
GHCND:USC00352112,19820212,48,35
GHCND:USC00352112,19820213,54,44
GHCND:USC00352112,19820214,56,52
GHCND:USC00352112,19820215,55,49
GHCND:USC00352112,19820216,55,35
GHCND:USC00352112,19820217,53,45
GHCND:USC00352112,19820218,49,34
GHCND:USC00352112,19820219,60,47
GHCND:USC00352112,19820220,58,51
GHCND:USC00352112,19820221,46,34
GHCND:USC00352112,19820222,40,32
GHCND:USC00352112,19820223,42,30
GHCND:USC00352112,19820224,45,29
GHCND:USC00352112,19820225,46,29
GHCND:USC00352112,19820226,46,35
GHCND:USC00352112,19820227,53,34
GHCND:USC00352112,19820228,52,34
GHCND:USC00352112,19820301,50,30
GHCND:USC00352112,19820302,48,38
GHCND:USC00352112,19820304,53,38
GHCND:USC00352112,19820305,50,31
GHCND:USC00352112,19820306,55,30
GHCND:USC00352112,19820307,60,32
GHCND:USC00352112,19820308,52,38
GHCND:USC00352112,19820309,61,28
GHCND:USC00352112,19820310,58,42
GHCND:USC00352112,19820311,53,34
GHCND:USC00352112,19820312,49,31
GHCND:USC00352112,19820313,48,45
GHCND:USC00352112,19820314,49,41
GHCND:USC00352112,19820315,48,31
GHCND:USC00352112,19820316,61,31
GHCND:USC00352112,19820317,57,29
GHCND:USC00352112,19820318,58,30
GHCND:USC00352112,19820319,58,20
GHCND:USC00352112,19820320,52,32
GHCND:USC00352112,19820321,53,31
GHCND:USC00352112,19820322,62,32
GHCND:USC00352112,19820323,65,32
GHCND:USC00352112,19820324,65,35
GHCND:USC00352112,19820325,65,33
GHCND:USC00352112,19820326,55,43
GHCND:USC00352112,19820327,56,39
GHCND:USC00352112,19820328,46,39
GHCND:USC00352112,19820329,54,34
GHCND:USC00352112,19820330,50,36
GHCND:USC00352112,19820331,45,32
GHCND:USC00352112,19820401,49,29
GHCND:USC00352112,19820402,44,34
GHCND:USC00352112,19820403,48,38
GHCND:USC00352112,19820404,48,36
GHCND:USC00352112,19820405,49,36
GHCND:USC00352112,19820406,51,34
GHCND:USC00352112,19820407,55,34
GHCND:USC00352112,19820408,60,31
GHCND:USC00352112,19820409,62,30
GHCND:USC00352112,19820410,54,33
GHCND:USC00352112,19820411,55,46
GHCND:USC00352112,19820412,52,42
GHCND:USC00352112,19820413,50,41
GHCND:USC00352112,19820414,45,33
GHCND:USC00352112,19820415,49,35
GHCND:USC00352112,19820416,53,29
GHCND:USC00352112,19820417,50,37
GHCND:USC00352112,19820418,50,32
GHCND:USC00352112,19820419,60,30
GHCND:USC00352112,19820420,70,41
GHCND:USC00352112,19820421,77,42
GHCND:USC00352112,19820422,79,39
GHCND:USC00352112,19820423,78,36
GHCND:USC00352112,19820424,60,39
GHCND:USC00352112,19820425,65,33
GHCND:USC00352112,19820426,66,34
GHCND:USC00352112,19820428,64,40
GHCND:USC00352112,19820429,60,30
GHCND:USC00352112,19820430,67,38
GHCND:USC00352112,19820501,59,42
GHCND:USC00352112,19820502,58,40
GHCND:USC00352112,19820503,60,36
GHCND:USC00352112,19820504,61,31
GHCND:USC00352112,19820505,71,36
GHCND:USC00352112,19820506,74,41
GHCND:USC00352112,19820507,58,44
GHCND:USC00352112,19820508,56,41
GHCND:USC00352112,19820509,57,44
GHCND:USC00352112,19820510,56,40
GHCND:USC00352112,19820511,68,37
GHCND:USC00352112,19820512,67,43
GHCND:USC00352112,19820513,68,43
GHCND:USC00352112,19820514,69,40
GHCND:USC00352112,19820515,72,40
GHCND:USC00352112,19820516,70,47
GHCND:USC00352112,19820517,61,50
GHCND:USC00352112,19820518,61,44
GHCND:USC00352112,19820519,69,34
GHCND:USC00352112,19820520,75,42
GHCND:USC00352112,19820521,74,42
GHCND:USC00352112,19820522,75,41
GHCND:USC00352112,19820523,76,46
GHCND:USC00352112,19820524,86,52
GHCND:USC00352112,19820526,60,45
GHCND:USC00352112,19820527,67,38
GHCND:USC00352112,19820528,73,42
GHCND:USC00352112,19820529,81,50
GHCND:USC00352112,19820530,83,51
GHCND:USC00352112,19820531,74,48
GHCND:USC00352112,19820601,80,44
GHCND:USC00352112,19820602,64,42
GHCND:USC00352112,19820603,63,42
GHCND:USC00352112,19820604,61,45
GHCND:USC00352112,19820605,60,46
GHCND:USC00352112,19820606,59,43
GHCND:USC00352112,19820607,70,40
GHCND:USC00352112,19820608,79,40
GHCND:USC00352112,19820609,86,44
GHCND:USC00352112,19820610,87,47
GHCND:USC00352112,19820611,62,35
GHCND:USC00352112,19820612,64,52
GHCND:USC00352112,19820613,68,52
GHCND:USC00352112,19820614,69,40
GHCND:USC00352112,19820615,81,47
GHCND:USC00352112,19820616,86,50
GHCND:USC00352112,19820617,90,49
GHCND:USC00352112,19820618,98,65
GHCND:USC00352112,19820619,98,54
GHCND:USC00352112,19820620,89,58
GHCND:USC00352112,19820621,79,52
GHCND:USC00352112,19820622,85,49
GHCND:USC00352112,19820623,88,44
GHCND:USC00352112,19820624,89,51
GHCND:USC00352112,19820625,79,52
GHCND:USC00352112,19820626,73,59
GHCND:USC00352112,19820627,65,53
GHCND:USC00352112,19820628,63,54
GHCND:USC00352112,19820629,72,55
GHCND:USC00352112,19820630,77,55
GHCND:USC00352112,19820701,74,53
GHCND:USC00352112,19820702,72,52
GHCND:USC00352112,19820703,71,31
GHCND:USC00352112,19820704,65,43
GHCND:USC00352112,19820705,70,39
GHCND:USC00352112,19820706,77,46
GHCND:USC00352112,19820707,75,52
GHCND:USC00352112,19820708,79,45
GHCND:USC00352112,19820709,81,49
GHCND:USC00352112,19820710,84,49
GHCND:USC00352112,19820711,80,52
GHCND:USC00352112,19820712,87,51
GHCND:USC00352112,19820713,66,54
GHCND:USC00352112,19820714,70,49
GHCND:USC00352112,19820715,62,41
GHCND:USC00352112,19820716,79,53
GHCND:USC00352112,19820717,87,50
GHCND:USC00352112,19820718,80,50
GHCND:USC00352112,19820719,87,52
GHCND:USC00352112,19820720,77,53
GHCND:USC00352112,19820721,79,54
GHCND:USC00352112,19820722,81,42
GHCND:USC00352112,19820723,86,45
GHCND:USC00352112,19820724,86,47
GHCND:USC00352112,19820725,82,48
GHCND:USC00352112,19820726,87,49
GHCND:USC00352112,19820727,84,52
GHCND:USC00352112,19820728,74,55
GHCND:USC00352112,19820729,76,58
GHCND:USC00352112,19820730,74,55
GHCND:USC00352112,19820731,71,54
GHCND:USC00352112,19820801,65,56
GHCND:USC00352112,19820802,70,51
GHCND:USC00352112,19820803,72,52
GHCND:USC00352112,19820804,76,44
GHCND:USC00352112,19820805,85,45
GHCND:USC00352112,19820806,89,47
GHCND:USC00352112,19820807,92,53
GHCND:USC00352112,19820808,86,59
GHCND:USC00352112,19820809,61,53
GHCND:USC00352112,19820810,64,54
GHCND:USC00352112,19820811,70,54
GHCND:USC00352112,19820812,80,45
GHCND:USC00352112,19820813,79,50
GHCND:USC00352112,19820814,72,42
GHCND:USC00352112,19820815,73,43
GHCND:USC00352112,19820816,78,42
GHCND:USC00352112,19820817,84,44
GHCND:USC00352112,19820818,90,49
GHCND:USC00352112,19820819,86,49
GHCND:USC00352112,19820820,87,48
GHCND:USC00352112,19820821,88,48
GHCND:USC00352112,19820822,91,46
GHCND:USC00352112,19820823,92,45
GHCND:USC00352112,19820824,96,49
GHCND:USC00352112,19820825,96,50
GHCND:USC00352112,19820826,78,45
GHCND:USC00352112,19820827,74,45
GHCND:USC00352112,19820828,80,46
GHCND:USC00352112,19820829,79,46
GHCND:USC00352112,19820830,70,46
GHCND:USC00352112,19820831,77,46
GHCND:USC00352112,19820901,86,50
GHCND:USC00352112,19820902,92,53
GHCND:USC00352112,19820903,70,56
GHCND:USC00352112,19820904,88,48
GHCND:USC00352112,19820905,82,43
GHCND:USC00352112,19820906,84,50
GHCND:USC00352112,19820907,82,50
GHCND:USC00352112,19820908,82,48
GHCND:USC00352112,19820909,82,53
GHCND:USC00352112,19820910,70,43
GHCND:USC00352112,19820911,69,43
GHCND:USC00352112,19820912,71,41
GHCND:USC00352112,19820913,75,40
GHCND:USC00352112,19820914,75,54
GHCND:USC00352112,19820915,78,50
GHCND:USC00352112,19820916,81,45
GHCND:USC00352112,19820917,82,45
GHCND:USC00352112,19820918,81,48
GHCND:USC00352112,19820919,78,54
GHCND:USC00352112,19820920,68,51
GHCND:USC00352112,19820921,72,48
GHCND:USC00352112,19820922,79,46
GHCND:USC00352112,19820923,82,47
GHCND:USC00352112,19820924,82,53
GHCND:USC00352112,19820925,68,54
GHCND:USC00352112,19820926,64,51
GHCND:USC00352112,19820927,64,44
GHCND:USC00352112,19820928,63,50
GHCND:USC00352112,19820929,62,33
GHCND:USC00352112,19820930,71,36
GHCND:USC00352112,19821001,72,39
GHCND:USC00352112,19821002,72,51
GHCND:USC00352112,19821003,63,38
GHCND:USC00352112,19821004,62,46
GHCND:USC00352112,19821005,68,40
GHCND:USC00352112,19821006,67,49
GHCND:USC00352112,19821007,59,42
GHCND:USC00352112,19821008,61,49
GHCND:USC00352112,19821009,70,55
GHCND:USC00352112,19821010,73,49
GHCND:USC00352112,19821011,74,42
GHCND:USC00352112,19821012,78,43
GHCND:USC00352112,19821013,77,45
GHCND:USC00352112,19821014,77,42
GHCND:USC00352112,19821015,75,45
GHCND:USC00352112,19821016,63,46
GHCND:USC00352112,19821017,59,42
GHCND:USC00352112,19821018,58,38
GHCND:USC00352112,19821019,64,37
GHCND:USC00352112,19821020,62,34
GHCND:USC00352112,19821021,55,46
GHCND:USC00352112,19821022,61,47
GHCND:USC00352112,19821023,67,46
GHCND:USC00352112,19821024,66,45
GHCND:USC00352112,19821025,65,49
GHCND:USC00352112,19821026,60,45
GHCND:USC00352112,19821027,57,47
GHCND:USC00352112,19821028,56,40
GHCND:USC00352112,19821029,53,47
GHCND:USC00352112,19821030,54,38
GHCND:USC00352112,19821031,53,43
GHCND:USC00352112,19821101,56,45
GHCND:USC00352112,19821102,61,32
GHCND:USC00352112,19821103,53,38
GHCND:USC00352112,19821104,59,46
GHCND:USC00352112,19821105,55,39
GHCND:USC00352112,19821106,52,37
GHCND:USC00352112,19821107,49,32
GHCND:USC00352112,19821108,46,30
GHCND:USC00352112,19821109,50,30
GHCND:USC00352112,19821110,51,36
GHCND:USC00352112,19821111,48,28
GHCND:USC00352112,19821112,48,27
GHCND:USC00352112,19821113,44,33
GHCND:USC00352112,19821114,50,35
GHCND:USC00352112,19821115,49,32
GHCND:USC00352112,19821116,49,43
GHCND:USC00352112,19821117,60,47
GHCND:USC00352112,19821118,51,44
GHCND:USC00352112,19821119,52,41
GHCND:USC00352112,19821120,48,38
GHCND:USC00352112,19821121,42,32
GHCND:USC00352112,19821122,44,32
GHCND:USC00352112,19821123,44,32
GHCND:USC00352112,19821124,42,28
GHCND:USC00352112,19821125,41,27
GHCND:USC00352112,19821126,39,25
GHCND:USC00352112,19821127,50,37
GHCND:USC00352112,19821128,55,46
GHCND:USC00352112,19821129,47,46
GHCND:USC00352112,19821130,55,40
GHCND:USC00352112,19821201,47,35
GHCND:USC00352112,19821202,48,39
GHCND:USC00352112,19821203,58,48
GHCND:USC00352112,19821204,52,38
GHCND:USC00352112,19821205,48,39
GHCND:USC00352112,19821206,50,41
GHCND:USC00352112,19821207,45,29
GHCND:USC00352112,19821208,41,34
GHCND:USC00352112,19821209,41,29
GHCND:USC00352112,19821210,46,34
GHCND:USC00352112,19821211,43,26
GHCND:USC00352112,19821212,40,34
GHCND:USC00352112,19821213,48,35
GHCND:USC00352112,19821214,54,40
GHCND:USC00352112,19821215,51,43
GHCND:USC00352112,19821216,54,47
GHCND:USC00352112,19821217,50,41
GHCND:USC00352112,19821218,49,40
GHCND:USC00352112,19821219,41,38
GHCND:USC00352112,19821220,48,39
GHCND:USC00352112,19821221,45,39
GHCND:USC00352112,19821222,45,35
GHCND:USC00352112,19821223,45,37
GHCND:USC00352112,19821224,39,35
GHCND:USC00352112,19821225,44,40
GHCND:USC00352112,19821226,45,40
GHCND:USC00352112,19821227,41,30
GHCND:USC00352112,19821228,40,29
GHCND:USC00352112,19821229,37,29
GHCND:USC00352112,19821230,40,23
GHCND:USC00352112,19821231,41,29
GHCND:USC00352112,19830101,37,26
GHCND:USC00352112,19830102,38,33
GHCND:USC00352112,19830103,45,37
GHCND:USC00352112,19830104,55,43
GHCND:USC00352112,19830105,54,48
GHCND:USC00352112,19830106,52,47
GHCND:USC00352112,19830107,55,47
GHCND:USC00352112,19830108,54,43
GHCND:USC00352112,19830109,50,39
GHCND:USC00352112,19830110,53,45
GHCND:USC00352112,19830111,48,31
GHCND:USC00352112,19830112,40,28
GHCND:USC00352112,19830113,48,30
GHCND:USC00352112,19830114,44,30
GHCND:USC00352112,19830115,39,28
GHCND:USC00352112,19830116,43,39
GHCND:USC00352112,19830117,46,40
GHCND:USC00352112,19830118,52,43
GHCND:USC00352112,19830119,51,42
GHCND:USC00352112,19830120,46,34
GHCND:USC00352112,19830121,44,31
GHCND:USC00352112,19830122,46,39
GHCND:USC00352112,19830123,49,42
GHCND:USC00352112,19830124,56,46
GHCND:USC00352112,19830125,49,41
GHCND:USC00352112,19830126,60,44
GHCND:USC00352112,19830127,53,42
GHCND:USC00352112,19830128,49,32
GHCND:USC00352112,19830129,53,43
GHCND:USC00352112,19830130,52,35
GHCND:USC00352112,19830131,52,41
GHCND:USC00352112,19830201,52,33
GHCND:USC00352112,19830202,54,38
GHCND:USC00352112,19830203,51,30
GHCND:USC00352112,19830204,48,28
GHCND:USC00352112,19830205,49,33
GHCND:USC00352112,19830206,48,39
GHCND:USC00352112,19830207,46,36
GHCND:USC00352112,19830208,46,40
GHCND:USC00352112,19830209,46,40
GHCND:USC00352112,19830210,46,37
GHCND:USC00352112,19830211,52,43
GHCND:USC00352112,19830212,54,48
GHCND:USC00352112,19830213,51,45
GHCND:USC00352112,19830214,48,42
GHCND:USC00352112,19830215,48,37
GHCND:USC00352112,19830216,55,42
GHCND:USC00352112,19830217,55,45
GHCND:USC00352112,19830218,54,40
GHCND:USC00352112,19830219,54,41
GHCND:USC00352112,19830220,53,46
GHCND:USC00352112,19830221,52,48
GHCND:USC00352112,19830222,56,48
GHCND:USC00352112,19830223,59,49
GHCND:USC00352112,19830224,55,43
GHCND:USC00352112,19830225,51,42
GHCND:USC00352112,19830226,52,43
GHCND:USC00352112,19830227,53,43
GHCND:USC00352112,19830228,58,41
GHCND:USC00352112,19830301,58,42
GHCND:USC00352112,19830302,59,41
GHCND:USC00352112,19830303,59,43
GHCND:USC00352112,19830304,56,44
GHCND:USC00352112,19830305,54,46
GHCND:USC00352112,19830306,52,44
GHCND:USC00352112,19830307,53,46
GHCND:USC00352112,19830308,53,47
GHCND:USC00352112,19830309,58,50
GHCND:USC00352112,19830310,58,47
GHCND:USC00352112,19830311,60,39
GHCND:USC00352112,19830312,61,47
GHCND:USC00352112,19830313,57,47
GHCND:USC00352112,19830314,50,42
GHCND:USC00352112,19830315,53,35
GHCND:USC00352112,19830316,58,38
GHCND:USC00352112,19830317,60,43
GHCND:USC00352112,19830318,63,34
GHCND:USC00352112,19830319,60,32
GHCND:USC00352112,19830320,58,36
GHCND:USC00352112,19830321,58,44
GHCND:USC00352112,19830322,53,42
GHCND:USC00352112,19830323,54,41
GHCND:USC00352112,19830324,58,40
GHCND:USC00352112,19830325,56,39
GHCND:USC00352112,19830326,53,36
GHCND:USC00352112,19830327,54,39
GHCND:USC00352112,19830328,50,42
GHCND:USC00352112,19830329,53,46
GHCND:USC00352112,19830330,54,44
GHCND:USC00352112,19830331,56,40
GHCND:USC00352112,19830401,56,40
GHCND:USC00352112,19830402,51,39
GHCND:USC00352112,19830403,54,37
GHCND:USC00352112,19830404,61,31
GHCND:USC00352112,19830405,66,33
GHCND:USC00352112,19830406,66,33
GHCND:USC00352112,19830407,66,42
GHCND:USC00352112,19830408,54,30
GHCND:USC00352112,19830409,52,40
GHCND:USC00352112,19830410,50,34
GHCND:USC00352112,19830411,49,35
GHCND:USC00352112,19830412,56,28
GHCND:USC00352112,19830413,60,30
GHCND:USC00352112,19830414,66,31
GHCND:USC00352112,19830415,71,38
GHCND:USC00352112,19830416,73,38
GHCND:USC00352112,19830417,74,39
GHCND:USC00352112,19830418,73,47
GHCND:USC00352112,19830419,72,45
GHCND:USC00352112,19830420,65,48
GHCND:USC00352112,19830421,61,46
GHCND:USC00352112,19830422,61,45
GHCND:USC00352112,19830423,61,43
GHCND:USC00352112,19830424,60,40
GHCND:USC00352112,19830425,58,42
GHCND:USC00352112,19830426,61,40
GHCND:USC00352112,19830427,70,37
GHCND:USC00352112,19830428,70,49
GHCND:USC00352112,19830429,69,48
GHCND:USC00352112,19830430,70,40
GHCND:USC00352112,19830501,66,48
GHCND:USC00352112,19830502,62,42
GHCND:USC00352112,19830503,62,38
GHCND:USC00352112,19830504,65,35
GHCND:USC00352112,19830505,62,41
GHCND:USC00352112,19830506,59,38
GHCND:USC00352112,19830507,56,46
GHCND:USC00352112,19830508,52,42
GHCND:USC00352112,19830509,56,40
GHCND:USC00352112,19830510,62,37
GHCND:USC00352112,19830511,65,37
GHCND:USC00352112,19830512,74,39
GHCND:USC00352112,19830513,74,43
GHCND:USC00352112,19830514,68,50
GHCND:USC00352112,19830515,62,45
GHCND:USC00352112,19830516,62,40
GHCND:USC00352112,19830517,65,41
GHCND:USC00352112,19830518,70,46
GHCND:USC00352112,19830519,76,40
GHCND:USC00352112,19830520,80,44
GHCND:USC00352112,19830521,79,48
GHCND:USC00352112,19830522,82,45
GHCND:USC00352112,19830523,87,43
GHCND:USC00352112,19830524,87,48
GHCND:USC00352112,19830525,82,45
GHCND:USC00352112,19830526,79,44
GHCND:USC00352112,19830527,85,48
GHCND:USC00352112,19830528,98,55
GHCND:USC00352112,19830529,97,56
GHCND:USC00352112,19830530,76,52
GHCND:USC00352112,19830531,56,42
GHCND:USC00352112,19830601,61,52
GHCND:USC00352112,19830602,65,50
GHCND:USC00352112,19830603,68,45
GHCND:USC00352112,19830604,68,46
GHCND:USC00352112,19830605,73,42
GHCND:USC00352112,19830606,80,46
GHCND:USC00352112,19830607,86,48
GHCND:USC00352112,19830608,86,49
GHCND:USC00352112,19830609,73,48
GHCND:USC00352112,19830610,67,51
GHCND:USC00352112,19830611,61,43
GHCND:USC00352112,19830612,71,50
GHCND:USC00352112,19830613,79,48
GHCND:USC00352112,19830614,78,50
GHCND:USC00352112,19830615,68,51
GHCND:USC00352112,19830616,71,44
GHCND:USC00352112,19830617,71,53
GHCND:USC00352112,19830618,63,43
GHCND:USC00352112,19830619,68,51
